,zip_code,date,time,temperature,humidity,wind_speed
0,123592,2024-06-20,00:00,68,64,9
1,123592,2024-06-20,00:30,68,64,9
2,123592,2024-06-20,01:00,68,68,11
3,123592,2024-06-20,01:30,68,68,11
4,123592,2024-06-20,02:00,66,73,9
5,123592,2024-06-20,02:30,66,78,11
6,123592,2024-06-20,03:00,66,78,9
7,123592,2024-06-20,03:30,66,78,9
8,123592,2024-06-20,04:00,66,78,7
9,123592,2024-06-20,04:30,66,78,9
10,123592,2024-06-20,05:00,66,78,11
11,123592,2024-06-20,05:30,66,83,9
12,123592,2024-06-20,06:00,66,83,7
13,123592,2024-06-20,06:30,68,78,7
14,123592,2024-06-20,07:00,68,83,9
15,123592,2024-06-20,07:30,68,83,9
16,123592,2024-06-20,08:00,68,83,7
17,123592,2024-06-20,08:30,70,78,9
18,123592,2024-06-20,09:00,68,83,13
19,123592,2024-06-20,09:10,66,94,13
20,123592,2024-06-20,09:11,66,94,11
21,123592,2024-06-20,09:22,66,88,13
22,123592,2024-06-20,09:30,64,94,11
23,123592,2024-06-20,10:00,66,94,7
24,123592,2024-06-20,10:27,70,83,7
25,123592,2024-06-20,10:30,70,83,9
26,123592,2024-06-20,11:00,70,83,11
27,123592,2024-06-20,11:30,72,78,13
28,123592,2024-06-20,12:00,72,78,13
29,123592,2024-06-20,12:30,73,73,16
30,123592,2024-06-20,13:00,73,73,13
31,123592,2024-06-20,13:14,73,73,18
32,123592,2024-06-20,13:17,73,78,25
33,123592,2024-06-20,13:20,68,78,29
34,123592,2024-06-20,13:22,64,88,29
35,123592,2024-06-20,13:24,66,83,27
36,123592,2024-06-20,13:27,64,88,25
37,123592,2024-06-20,13:28,64,88,25
38,123592,2024-06-20,13:30,63,88,25
39,123592,2024-06-20,13:35,61,88,27
40,123592,2024-06-20,13:37,61,88,25
41,123592,2024-06-20,13:40,59,94,22
42,123592,2024-06-20,14:00,59,88,20
43,123592,2024-06-20,14:16,59,88,18
44,123592,2024-06-20,14:30,59,88,16
45,123592,2024-06-20,15:00,57,88,18
46,123592,2024-06-20,15:30,55,88,16
47,123592,2024-06-20,16:00,55,88,18
48,123592,2024-06-20,16:30,55,94,13
49,123592,2024-06-20,16:44,55,94,18
50,123592,2024-06-20,17:00,55,88,18
51,123592,2024-06-20,17:05,55,88,18
52,123592,2024-06-20,17:30,55,88,16
53,123592,2024-06-20,18:00,55,88,13
54,123592,2024-06-20,18:30,57,82,13
55,123592,2024-06-20,18:38,57,82,13
56,123592,2024-06-20,19:00,59,82,18
57,123592,2024-06-20,19:30,57,88,13
58,123592,2024-06-20,20:00,57,88,13
59,123592,2024-06-20,20:30,57,88,11
60,123592,2024-06-20,21:00,59,82,13
61,123592,2024-06-20,21:30,59,82,13
62,123592,2024-06-20,22:00,59,82,13
63,123592,2024-06-20,22:30,59,82,13
64,123592,2024-06-20,23:00,57,82,11
65,123592,2024-06-20,23:30,57,88,13
