,zip_code,date,time,temperature,humidity,wind_speed
0,121433,2024-06-15,00:00,61,77,0
1,121433,2024-06-15,00:30,61,82,0
2,121433,2024-06-15,01:00,61,82,2
3,121433,2024-06-15,01:30,59,82,0
4,121433,2024-06-15,02:00,57,94,0
5,121433,2024-06-15,02:30,57,88,2
6,121433,2024-06-15,03:00,57,88,0
7,121433,2024-06-15,03:30,57,88,2
8,121433,2024-06-15,04:00,57,88,0
9,121433,2024-06-15,04:30,57,88,0
10,121433,2024-06-15,05:00,57,88,2
11,121433,2024-06-15,05:30,57,88,2
12,121433,2024-06-15,06:00,61,82,2
13,121433,2024-06-15,06:16,64,77,0
14,121433,2024-06-15,06:30,64,73,0
15,121433,2024-06-15,07:00,66,68,7
16,121433,2024-06-15,07:30,66,68,7
17,121433,2024-06-15,08:00,68,64,4
18,121433,2024-06-15,08:30,68,64,4
19,121433,2024-06-15,09:00,68,56,2
20,121433,2024-06-15,09:30,70,56,2
21,121433,2024-06-15,10:00,70,53,4
22,121433,2024-06-15,10:30,72,50,4
23,121433,2024-06-15,11:00,73,50,4
24,121433,2024-06-15,11:30,72,50,4
25,121433,2024-06-15,11:54,75,47,7
26,121433,2024-06-15,12:00,73,47,4
27,121433,2024-06-15,12:03,73,47,7
28,121433,2024-06-15,12:30,73,50,7
29,121433,2024-06-15,12:35,75,44,4
30,121433,2024-06-15,13:00,77,41,7
31,121433,2024-06-15,13:30,75,41,4
32,121433,2024-06-15,14:00,75,41,7
33,121433,2024-06-15,14:12,77,39,4
34,121433,2024-06-15,14:30,77,36,7
35,121433,2024-06-15,15:00,77,39,7
36,121433,2024-06-15,15:30,77,36,4
37,121433,2024-06-15,16:00,77,36,7
38,121433,2024-06-15,16:14,75,41,4
39,121433,2024-06-15,16:30,77,36,4
40,121433,2024-06-15,17:00,77,39,7
41,121433,2024-06-15,17:30,77,36,7
42,121433,2024-06-15,18:00,75,44,7
43,121433,2024-06-15,18:30,73,47,4
44,121433,2024-06-15,19:00,73,41,2
45,121433,2024-06-15,19:30,75,38,2
46,121433,2024-06-15,20:00,72,53,4
47,121433,2024-06-15,20:30,72,50,2
48,121433,2024-06-15,21:00,72,53,2
49,121433,2024-06-15,21:30,72,53,2
50,121433,2024-06-15,22:00,72,53,2
51,121433,2024-06-15,22:30,68,64,2
52,121433,2024-06-15,23:00,68,64,2
53,121433,2024-06-15,23:30,66,73,0
