,zip_code,date,time,temperature,humidity,wind_speed
0,119618,2024-06-15,00:00,61,77,0
1,119618,2024-06-15,00:30,61,82,0
2,119618,2024-06-15,01:00,61,82,2
3,119618,2024-06-15,01:30,59,82,0
4,119618,2024-06-15,02:00,57,94,0
5,119618,2024-06-15,02:30,57,88,2
6,119618,2024-06-15,03:00,57,88,0
7,119618,2024-06-15,03:30,57,88,2
8,119618,2024-06-15,04:00,57,88,0
9,119618,2024-06-15,04:30,57,88,0
10,119618,2024-06-15,05:00,57,88,2
11,119618,2024-06-15,05:30,57,88,2
12,119618,2024-06-15,06:00,61,82,2
13,119618,2024-06-15,06:16,64,77,0
14,119618,2024-06-15,06:30,64,73,0
15,119618,2024-06-15,07:00,66,68,7
16,119618,2024-06-15,07:30,66,68,7
17,119618,2024-06-15,08:00,68,64,4
18,119618,2024-06-15,08:30,68,64,4
19,119618,2024-06-15,09:00,68,56,2
20,119618,2024-06-15,09:30,70,56,2
21,119618,2024-06-15,10:00,70,53,4
22,119618,2024-06-15,10:30,72,50,4
23,119618,2024-06-15,11:00,73,50,4
24,119618,2024-06-15,11:30,72,50,4
25,119618,2024-06-15,11:54,75,47,7
26,119618,2024-06-15,12:00,73,47,4
27,119618,2024-06-15,12:03,73,47,7
28,119618,2024-06-15,12:30,73,50,7
29,119618,2024-06-15,12:35,75,44,4
30,119618,2024-06-15,13:00,77,41,7
31,119618,2024-06-15,13:30,75,41,4
32,119618,2024-06-15,14:00,75,41,7
33,119618,2024-06-15,14:12,77,39,4
34,119618,2024-06-15,14:30,77,36,7
35,119618,2024-06-15,15:00,77,39,7
36,119618,2024-06-15,15:30,77,36,4
37,119618,2024-06-15,16:00,77,36,7
38,119618,2024-06-15,16:14,75,41,4
39,119618,2024-06-15,16:30,77,36,4
40,119618,2024-06-15,17:00,77,39,7
41,119618,2024-06-15,17:30,77,36,7
42,119618,2024-06-15,18:00,75,44,7
43,119618,2024-06-15,18:30,73,47,4
44,119618,2024-06-15,19:00,73,41,2
45,119618,2024-06-15,19:30,75,38,2
46,119618,2024-06-15,20:00,72,53,4
47,119618,2024-06-15,20:30,72,50,2
48,119618,2024-06-15,21:00,72,53,2
49,119618,2024-06-15,21:30,72,53,2
50,119618,2024-06-15,22:00,72,53,2
51,119618,2024-06-15,22:30,68,64,2
52,119618,2024-06-15,23:00,68,64,2
53,119618,2024-06-15,23:30,66,73,0
