,zip_code,date,time,temperature,humidity,wind_speed
0,119048,2024-06-17,00:00,72,57,13
1,119048,2024-06-17,00:30,70,60,13
2,119048,2024-06-17,01:00,70,64,13
3,119048,2024-06-17,01:30,70,64,13
4,119048,2024-06-17,02:00,70,64,11
5,119048,2024-06-17,02:02,70,60,11
6,119048,2024-06-17,02:30,70,64,11
7,119048,2024-06-17,02:31,68,68,9
8,119048,2024-06-17,02:33,68,68,9
9,119048,2024-06-17,02:51,64,88,13
10,119048,2024-06-17,02:53,64,88,16
11,119048,2024-06-17,03:00,63,94,16
12,119048,2024-06-17,03:03,63,94,11
13,119048,2024-06-17,03:09,63,94,13
14,119048,2024-06-17,03:14,63,94,13
15,119048,2024-06-17,03:16,63,94,13
16,119048,2024-06-17,03:19,63,94,13
17,119048,2024-06-17,03:30,63,94,11
18,119048,2024-06-17,03:33,63,94,4
19,119048,2024-06-17,03:55,64,88,11
20,119048,2024-06-17,04:00,63,94,11
21,119048,2024-06-17,04:03,63,94,13
22,119048,2024-06-17,04:11,63,94,13
23,119048,2024-06-17,04:28,63,94,13
24,119048,2024-06-17,04:30,63,94,13
25,119048,2024-06-17,05:00,64,94,11
26,119048,2024-06-17,05:30,64,94,9
27,119048,2024-06-17,06:00,64,94,9
28,119048,2024-06-17,06:30,64,94,11
29,119048,2024-06-17,07:00,64,94,11
30,119048,2024-06-17,07:30,64,94,13
31,119048,2024-06-17,07:50,64,94,11
32,119048,2024-06-17,08:00,66,88,13
33,119048,2024-06-17,08:30,68,88,13
34,119048,2024-06-17,09:00,68,83,13
35,119048,2024-06-17,09:30,68,83,11
36,119048,2024-06-17,09:50,68,83,13
37,119048,2024-06-17,10:00,66,88,13
38,119048,2024-06-17,10:30,68,83,11
39,119048,2024-06-17,11:00,68,83,11
40,119048,2024-06-17,11:30,68,88,11
41,119048,2024-06-17,11:36,68,83,11
42,119048,2024-06-17,12:00,68,88,11
43,119048,2024-06-17,12:30,68,88,9
44,119048,2024-06-17,13:00,68,88,9
45,119048,2024-06-17,13:30,68,88,9
46,119048,2024-06-17,13:51,68,94,9
47,119048,2024-06-17,14:00,68,94,7
48,119048,2024-06-17,14:09,68,94,7
49,119048,2024-06-17,14:30,70,88,9
50,119048,2024-06-17,15:00,72,88,9
51,119048,2024-06-17,15:11,72,88,9
52,119048,2024-06-17,15:30,73,83,9
53,119048,2024-06-17,16:00,73,83,11
54,119048,2024-06-17,16:24,75,78,9
55,119048,2024-06-17,16:30,75,78,9
56,119048,2024-06-17,16:49,77,74,11
57,119048,2024-06-17,17:00,73,83,13
58,119048,2024-06-17,17:01,73,83,13
59,119048,2024-06-17,17:27,72,94,13
60,119048,2024-06-17,17:30,70,88,16
61,119048,2024-06-17,17:40,66,94,16
62,119048,2024-06-17,18:00,68,88,9
63,119048,2024-06-17,18:30,68,94,7
64,119048,2024-06-17,18:55,66,94,11
65,119048,2024-06-17,19:00,68,83,13
66,119048,2024-06-17,19:05,66,88,11
67,119048,2024-06-17,19:27,66,94,13
68,119048,2024-06-17,19:30,66,94,13
69,119048,2024-06-17,20:00,66,88,18
70,119048,2024-06-17,20:01,66,88,18
71,119048,2024-06-17,20:08,66,94,16
72,119048,2024-06-17,20:16,64,100,13
73,119048,2024-06-17,20:30,66,94,11
74,119048,2024-06-17,20:36,66,88,13
75,119048,2024-06-17,21:00,68,88,13
76,119048,2024-06-17,21:04,68,88,13
77,119048,2024-06-17,21:15,68,94,11
78,119048,2024-06-17,21:19,68,94,11
79,119048,2024-06-17,21:30,68,94,9
80,119048,2024-06-17,22:00,66,100,9
81,119048,2024-06-17,22:30,66,94,9
82,119048,2024-06-17,23:00,66,94,9
83,119048,2024-06-17,23:30,66,94,11
