,zip_code,date,time,temperature,humidity,wind_speed
0,117449,2024-06-05,00:00,63,77,7
1,117449,2024-06-05,00:30,63,77,7
2,117449,2024-06-05,01:00,61,82,9
3,117449,2024-06-05,01:30,61,88,9
4,117449,2024-06-05,02:00,61,88,7
5,117449,2024-06-05,02:30,61,88,7
6,117449,2024-06-05,03:00,61,88,7
7,117449,2024-06-05,03:30,59,94,7
8,117449,2024-06-05,04:00,59,94,4
9,117449,2024-06-05,04:30,59,94,4
10,117449,2024-06-05,05:00,59,94,4
11,117449,2024-06-05,05:30,61,88,4
12,117449,2024-06-05,06:00,63,88,4
13,117449,2024-06-05,06:30,64,83,7
14,117449,2024-06-05,07:00,66,78,7
15,117449,2024-06-05,07:30,68,73,7
16,117449,2024-06-05,08:00,70,73,7
17,117449,2024-06-05,08:30,72,69,4
18,117449,2024-06-05,09:00,72,64,7
19,117449,2024-06-05,09:30,73,61,7
20,117449,2024-06-05,10:00,75,57,7
21,117449,2024-06-05,10:30,73,53,7
22,117449,2024-06-05,11:00,75,50,9
23,117449,2024-06-05,11:30,77,47,9
24,117449,2024-06-05,12:00,77,47,9
25,117449,2024-06-05,12:30,79,42,7
26,117449,2024-06-05,13:00,77,44,9
27,117449,2024-06-05,13:30,79,44,9
28,117449,2024-06-05,14:00,79,44,9
29,117449,2024-06-05,14:30,79,42,11
30,117449,2024-06-05,15:00,79,44,7
31,117449,2024-06-05,15:30,81,37,4
32,117449,2024-06-05,16:00,81,42,7
33,117449,2024-06-05,16:30,77,50,11
34,117449,2024-06-05,17:00,77,50,9
35,117449,2024-06-05,17:30,77,50,7
36,117449,2024-06-05,18:00,77,50,9
37,117449,2024-06-05,18:30,77,50,9
38,117449,2024-06-05,19:00,72,64,13
39,117449,2024-06-05,19:30,72,57,7
40,117449,2024-06-05,20:00,72,60,4
41,117449,2024-06-05,20:30,72,64,4
42,117449,2024-06-05,21:00,70,68,4
43,117449,2024-06-05,21:30,68,73,7
44,117449,2024-06-05,22:00,68,78,9
45,117449,2024-06-05,22:30,66,73,16
46,117449,2024-06-05,23:00,66,68,13
47,117449,2024-06-05,23:30,64,73,4
